,Area_Code,State,Occupation_Code,Occupation_Title,Total_Employment,Mean_Hourly_Income,Hourly_10th_Percentile,Hourly_25th_Percentile,Median_Hourly_Income,Hourly_75th_Percentile,Hourly_90th_Percentile,Mean_Annual_Income,Annual_10th_Percentile,Annual_25th_Percentile,Median_Annual_Income,Annual_75th_Percentile,Annual_90th_Percentile,Latitude,Longitude
4332,31,Nebraska,25-1011,"Business Teachers, Postsecondary",620,*,*,*,*,*,*,"97,300","47,370","58,590","74,890","115,260","178,090",41.5,-100.0
4333,31,Nebraska,25-1021,"Computer Science Teachers, Postsecondary",250,*,*,*,*,*,*,"95,900","53,180","69,080","86,670","111,370","154,040",41.5,-100.0
4334,31,Nebraska,25-1022,"Mathematical Science Teachers, Postsecondary",310,*,*,*,*,*,*,"75,740","48,690","56,290","66,890","81,800","115,000",41.5,-100.0
4335,31,Nebraska,25-1032,"Engineering Teachers, Postsecondary",70,*,*,*,*,*,*,"103,150","65,660","77,240","93,680","116,640","171,910",41.5,-100.0
4336,31,Nebraska,25-1041,"Agricultural Sciences Teachers, Postsecondary",270,*,*,*,*,*,*,"85,040","44,230","59,920","79,890","104,470","130,730",41.5,-100.0
4337,31,Nebraska,25-1042,"Biological Science Teachers, Postsecondary",520,*,*,*,*,*,*,"87,380","50,360","60,110","79,250","101,240","139,610",41.5,-100.0
4338,31,Nebraska,25-1052,"Chemistry Teachers, Postsecondary",180,*,*,*,*,*,*,"83,900","50,850","58,430","72,180","95,390","139,390",41.5,-100.0
4339,31,Nebraska,25-1054,"Physics Teachers, Postsecondary",120,*,*,*,*,*,*,"90,020","52,560","64,080","81,980","105,650","136,950",41.5,-100.0
4340,31,Nebraska,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",50,*,*,*,*,*,*,"87,790","50,060","57,940","70,720","101,450","148,890",41.5,-100.0
4341,31,Nebraska,25-1063,"Economics Teachers, Postsecondary",160,*,*,*,*,*,*,"96,590","51,310","67,230","82,130","117,300","153,810",41.5,-100.0
4342,31,Nebraska,25-1064,"Geography Teachers, Postsecondary",50,*,*,*,*,*,*,"75,100","44,580","57,860","72,310","90,860","111,350",41.5,-100.0
4343,31,Nebraska,25-1065,"Political Science Teachers, Postsecondary",110,*,*,*,*,*,*,"88,180","46,860","58,320","76,030","103,810","161,940",41.5,-100.0
4344,31,Nebraska,25-1066,"Psychology Teachers, Postsecondary",250,*,*,*,*,*,*,"78,360","43,090","57,000","73,300","95,560","122,710",41.5,-100.0
4345,31,Nebraska,25-1067,"Sociology Teachers, Postsecondary",140,*,*,*,*,*,*,"75,130","48,910","58,240","69,740","82,080","108,330",41.5,-100.0
4346,31,Nebraska,25-1069,"Social Sciences Teachers, Postsecondary, All Other",110,*,*,*,*,*,*,"87,480","38,450","58,940","81,020","100,660","152,000",41.5,-100.0
4347,31,Nebraska,25-1071,"Health Specialties Teachers, Postsecondary","2,200",*,*,*,*,*,*,"94,940","44,210","57,060","86,100","115,340","163,690",41.5,-100.0
4348,31,Nebraska,25-1072,"Nursing Instructors and Teachers, Postsecondary",670,*,*,*,*,*,*,"75,520","43,690","55,070","70,660","91,230","119,540",41.5,-100.0
4349,31,Nebraska,25-1081,"Education Teachers, Postsecondary",750,*,*,*,*,*,*,"76,060","28,640","46,260","64,840","88,710","125,870",41.5,-100.0
4350,31,Nebraska,25-1082,"Library Science Teachers, Postsecondary",50,*,*,*,*,*,*,"71,870","52,200","59,480","70,810","82,770","97,150",41.5,-100.0
4351,31,Nebraska,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",140,*,*,*,*,*,*,"61,910","19,410","43,770","58,400","74,720","98,510",41.5,-100.0
4352,31,Nebraska,25-1112,"Law Teachers, Postsecondary",100,*,*,*,*,*,*,"160,590","65,260","107,220","155,190","198,920",#,41.5,-100.0
4353,31,Nebraska,25-1113,"Social Work Teachers, Postsecondary",130,*,*,*,*,*,*,"76,020","39,230","52,690","68,230","92,390","127,330",41.5,-100.0
4354,31,Nebraska,25-1121,"Art, Drama, and Music Teachers, Postsecondary",630,*,*,*,*,*,*,"79,100","39,350","50,570","66,460","90,950","127,150",41.5,-100.0
4355,31,Nebraska,25-1122,"Communications Teachers, Postsecondary",240,*,*,*,*,*,*,"74,040","42,510","52,310","67,390","88,190","119,170",41.5,-100.0
4356,31,Nebraska,25-1123,"English Language and Literature Teachers, Postsecondary",400,*,*,*,*,*,*,"67,840","40,260","50,020","62,200","78,590","100,160",41.5,-100.0
4357,31,Nebraska,25-1124,"Foreign Language and Literature Teachers, Postsecondary",150,*,*,*,*,*,*,"64,900","29,970","45,510","62,440","80,880","100,380",41.5,-100.0
4358,31,Nebraska,25-1125,"History Teachers, Postsecondary",140,*,*,*,*,*,*,"75,930","43,150","56,900","73,430","93,670","117,670",41.5,-100.0
4359,31,Nebraska,25-1126,"Philosophy and Religion Teachers, Postsecondary",170,*,*,*,*,*,*,"67,650","35,170","54,500","64,300","79,370","98,060",41.5,-100.0
4360,31,Nebraska,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",90,*,*,*,*,*,*,"60,160","24,670","51,790","57,860","64,050","95,300",41.5,-100.0
4361,31,Nebraska,25-1194,"Career/Technical Education Teachers, Postsecondary",830,30.05,19.36,23.77,30.07,36.15,41.88,"62,510","40,260","49,450","62,540","75,180","87,110",41.5,-100.0
4362,31,Nebraska,25-1199,"Postsecondary Teachers, All Other",700,*,*,*,*,*,*,"58,300","20,630","33,450","48,760","71,840","100,450",41.5,-100.0
4363,31,Nebraska,25-2011,"Preschool Teachers, Except Special Education","1,890",18.82,11.12,13.00,17.11,23.13,29.47,"39,140","23,120","27,050","35,590","48,110","61,310",41.5,-100.0
4364,31,Nebraska,25-2012,"Kindergarten Teachers, Except Special Education","1,040",*,*,*,*,*,*,"60,030","42,260","49,370","58,050","69,290","80,530",41.5,-100.0
4365,31,Nebraska,25-2021,"Elementary School Teachers, Except Special Education","9,810",*,*,*,*,*,*,"60,390","39,130","49,170","58,930","71,260","84,810",41.5,-100.0
4366,31,Nebraska,25-2022,"Middle School Teachers, Except Special and Career/Technical Education","4,310",*,*,*,*,*,*,"62,130","41,620","49,950","60,210","73,200","85,120",41.5,-100.0
4367,31,Nebraska,25-2023,"Career/Technical Education Teachers, Middle School",330,*,*,*,*,*,*,"62,570","37,800","48,060","63,560","75,400","87,610",41.5,-100.0
4368,31,Nebraska,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education","6,890",*,*,*,*,*,*,"60,500","41,310","49,660","60,210","71,600","79,560",41.5,-100.0
4369,31,Nebraska,25-2032,"Career/Technical Education Teachers, Secondary School",530,*,*,*,*,*,*,"65,330","48,470","55,530","64,390","75,610","84,120",41.5,-100.0
4370,31,Nebraska,25-2051,"Special Education Teachers, Preschool",120,*,*,*,*,*,*,"57,330","38,070","47,230","56,010","63,040","78,170",41.5,-100.0
4371,31,Nebraska,25-2052,"Special Education Teachers, Kindergarten and Elementary School","1,300",*,*,*,*,*,*,"59,380","40,000","47,080","58,490","71,010","81,140",41.5,-100.0
4372,31,Nebraska,25-2057,"Special Education Teachers, Middle School",640,*,*,*,*,*,*,"60,080","42,030","50,050","58,580","69,710","80,050",41.5,-100.0
4373,31,Nebraska,25-2058,"Special Education Teachers, Secondary School",920,*,*,*,*,*,*,"61,020","43,480","52,370","59,900","70,320","80,050",41.5,-100.0
4374,31,Nebraska,25-2059,"Special Education Teachers, All Other",100,*,*,*,*,*,*,"61,810","33,570","38,680","66,490","78,250","91,690",41.5,-100.0
4375,31,Nebraska,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",160,21.61,13.25,15.95,20.08,27.18,33.42,"44,950","27,570","33,170","41,770","56,540","69,510",41.5,-100.0
4376,31,Nebraska,25-3021,Self-Enrichment Teachers,"2,210",18.06,9.55,10.46,14.89,21.75,29.07,"37,560","19,860","21,760","30,970","45,250","60,460",41.5,-100.0
4377,31,Nebraska,25-3031,"Substitute Teachers, Short-Term","4,320",18.72,14.09,16.12,18.38,20.99,23.03,"38,940","29,300","33,530","38,240","43,650","47,900",41.5,-100.0
4378,31,Nebraska,25-3097,"Tutors and Teachers and Instructors, All Other","1,310",*,*,*,*,*,*,"45,040","22,120","25,610","38,200","59,040","77,630",41.5,-100.0
4379,31,Nebraska,25-4012,Curators,80,22.97,12.09,19.28,22.72,27.94,31.54,"47,770","25,140","40,090","47,270","58,120","65,600",41.5,-100.0
4380,31,Nebraska,25-4013,Museum Technicians and Conservators,90,17.34,10.43,11.56,16.10,19.89,24.33,"36,080","21,690","24,050","33,490","41,360","50,600",41.5,-100.0
4381,31,Nebraska,25-4022,Librarians and Media Collections Specialists,930,25.56,11.97,15.25,26.93,33.22,37.75,"53,170","24,900","31,720","56,020","69,100","78,510",41.5,-100.0
4382,31,Nebraska,25-4031,Library Technicians,510,16.05,9.92,11.54,15.37,20.27,23.14,"33,390","20,630","24,010","31,960","42,160","48,120",41.5,-100.0
4383,31,Nebraska,25-9021,Farm and Home Management Educators,470,33.64,15.88,21.89,32.49,44.28,54.41,"69,970","33,020","45,540","67,580","92,110","113,180",41.5,-100.0
4384,31,Nebraska,25-9031,Instructional Coordinators,750,32.76,21.17,25.84,32.00,39.21,46.50,"68,130","44,030","53,740","66,560","81,550","96,710",41.5,-100.0
4385,31,Nebraska,25-9044,"Teaching Assistants, Postsecondary",120,*,*,*,*,*,*,"28,070","19,960","20,380","26,280","32,540","40,760",41.5,-100.0
4386,31,Nebraska,25-9045,"Teaching Assistants, Except Postsecondary","11,410",*,*,*,*,*,*,"28,480","20,420","23,330","27,220","30,890","36,840",41.5,-100.0
4387,31,Nebraska,25-9099,"Educational Instruction and Library Workers, All Other",210,21.62,14.86,16.32,19.73,26.69,32.98,"44,970","30,910","33,940","41,030","55,520","68,600",41.5,-100.0
4388,31,Nebraska,29-1011,Chiropractors,550,33.44,11.44,22.19,32.46,36.94,45.48,"69,560","23,800","46,160","67,510","76,830","94,600",41.5,-100.0
4389,31,Nebraska,29-1021,"Dentists, General",490,66.47,27.56,33.76,55.41,91.99,#,"138,250","57,330","70,210","115,260","191,330",#,41.5,-100.0
4390,31,Nebraska,29-1022,Oral and Maxillofacial Surgeons,**,#,#,#,#,#,#,#,#,#,#,#,#,41.5,-100.0
4391,31,Nebraska,29-1023,Orthodontists,**,#,#,#,#,#,#,#,#,#,#,#,#,41.5,-100.0
4392,31,Nebraska,29-1029,"Dentists, All Other Specialists",90,107.62,53.15,68.50,#,#,#,"223,850","110,560","142,480",#,#,#,41.5,-100.0
4393,31,Nebraska,29-1031,Dietitians and Nutritionists,560,26.41,14.30,20.31,27.23,33.15,37.41,"54,940","29,750","42,240","56,640","68,940","77,800",41.5,-100.0
4394,31,Nebraska,29-1041,Optometrists,480,48.43,25.25,28.55,42.86,56.39,75.92,"100,730","52,520","59,390","89,160","117,290","157,910",41.5,-100.0
4395,31,Nebraska,29-1051,Pharmacists,"2,550",56.56,34.37,52.59,58.71,66.22,75.78,"117,630","71,490","109,380","122,110","137,730","157,630",41.5,-100.0
4396,31,Nebraska,29-1071,Physician Assistants,"1,210",54.16,39.09,44.36,52.24,61.16,74.60,"112,640","81,310","92,260","108,670","127,200","155,170",41.5,-100.0
4397,31,Nebraska,29-1081,Podiatrists,60,99.59,54.53,68.40,88.69,#,#,"207,140","113,430","142,270","184,470",#,#,41.5,-100.0
4398,31,Nebraska,29-1122,Occupational Therapists,940,37.24,26.43,30.58,36.67,43.82,49.07,"77,450","54,970","63,600","76,280","91,150","102,060",41.5,-100.0
4399,31,Nebraska,29-1123,Physical Therapists,"1,660",40.91,30.64,34.56,40.32,46.65,51.70,"85,100","63,730","71,890","83,860","97,040","107,530",41.5,-100.0
4400,31,Nebraska,29-1124,Radiation Therapists,130,40.30,26.09,28.94,35.31,45.90,59.73,"83,810","54,270","60,200","73,450","95,470","124,240",41.5,-100.0
4401,31,Nebraska,29-1125,Recreational Therapists,170,20.81,15.03,17.00,20.62,24.19,29.22,"43,280","31,250","35,350","42,890","50,320","60,770",41.5,-100.0
4402,31,Nebraska,29-1126,Respiratory Therapists,"1,060",27.62,21.06,23.60,27.32,31.01,35.91,"57,450","43,800","49,100","56,820","64,500","74,690",41.5,-100.0
4403,31,Nebraska,29-1127,Speech-Language Pathologists,"1,020",35.61,24.86,28.94,35.17,42.08,48.61,"74,070","51,700","60,200","73,150","87,520","101,110",41.5,-100.0
4404,31,Nebraska,29-1129,"Therapists, All Other",100,27.41,16.98,22.54,26.95,30.54,38.04,"57,020","35,310","46,880","56,060","63,520","79,130",41.5,-100.0
4405,31,Nebraska,29-1131,Veterinarians,660,40.80,26.07,33.65,38.91,45.85,51.93,"84,860","54,230","70,000","80,930","95,380","108,010",41.5,-100.0
4406,31,Nebraska,29-1141,Registered Nurses,"23,800",32.04,24.69,27.28,31.25,36.71,41.72,"66,640","51,350","56,750","65,010","76,360","86,770",41.5,-100.0
4407,31,Nebraska,29-1151,Nurse Anesthetists,380,86.27,33.35,72.21,89.47,99.75,#,"179,450","69,370","150,200","186,100","207,480",#,41.5,-100.0
4408,31,Nebraska,29-1171,Nurse Practitioners,"1,190",50.70,39.88,43.97,50.40,58.21,63.47,"105,450","82,960","91,450","104,830","121,080","132,030",41.5,-100.0
4409,31,Nebraska,29-1181,Audiologists,100,37.03,26.49,29.10,34.50,44.82,53.91,"77,020","55,100","60,530","71,760","93,230","112,130",41.5,-100.0
4410,31,Nebraska,29-1211,Anesthesiologists,160,#,#,#,#,#,#,#,#,#,#,#,#,41.5,-100.0
4411,31,Nebraska,29-1215,Family Medicine Physicians,"1,040",112.25,39.07,81.55,#,#,#,"233,480","81,270","169,630",#,#,#,41.5,-100.0
4412,31,Nebraska,29-1216,General Internal Medicine Physicians,240,119.96,67.49,88.90,#,#,#,"249,510","140,380","184,900",#,#,#,41.5,-100.0
4413,31,Nebraska,29-1218,Obstetricians and Gynecologists,100,116.76,49.35,75.66,#,#,#,"242,850","102,650","157,380",#,#,#,41.5,-100.0
4414,31,Nebraska,29-1221,"Pediatricians, General",180,81.01,28.09,67.04,83.52,98.19,#,"168,500","58,430","139,440","173,730","204,240",#,41.5,-100.0
4415,31,Nebraska,29-1223,Psychiatrists,**,126.24,79.64,#,#,#,#,"262,570","165,650",#,#,#,#,41.5,-100.0
4416,31,Nebraska,29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric","2,230",85.13,28.44,34.74,73.51,#,#,"177,080","59,160","72,260","152,890",#,#,41.5,-100.0
4417,31,Nebraska,29-1248,"Surgeons, Except Ophthalmologists",280,#,#,#,#,#,#,#,#,#,#,#,#,41.5,-100.0
4418,31,Nebraska,29-1292,Dental Hygienists,"1,040",31.91,24.15,29.32,33.23,36.31,38.17,"66,380","50,240","60,970","69,110","75,530","79,390",41.5,-100.0
4419,31,Nebraska,29-1298,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",150,26.13,13.51,15.34,27.17,30.56,38.71,"54,350","28,100","31,910","56,510","63,560","80,510",41.5,-100.0
4420,31,Nebraska,29-2010,Clinical Laboratory Technologists and Technicians,"1,800",25.21,14.76,19.01,25.02,31.16,36.77,"52,440","30,690","39,550","52,040","64,800","76,470",41.5,-100.0
4421,31,Nebraska,29-2031,Cardiovascular Technologists and Technicians,460,25.68,14.08,16.84,23.52,31.88,38.75,"53,410","29,280","35,030","48,920","66,320","80,610",41.5,-100.0
4422,31,Nebraska,29-2032,Diagnostic Medical Sonographers,470,31.29,25.46,27.52,30.91,35.51,38.58,"65,080","52,950","57,240","64,300","73,860","80,250",41.5,-100.0
4423,31,Nebraska,29-2033,Nuclear Medicine Technologists,140,34.75,25.02,29.13,34.97,40.32,46.41,"72,280","52,030","60,590","72,740","83,850","96,520",41.5,-100.0
4424,31,Nebraska,29-2034,Radiologic Technologists and Technicians,"1,600",26.60,19.37,21.93,26.11,30.27,36.25,"55,330","40,280","45,610","54,310","62,970","75,400",41.5,-100.0
4425,31,Nebraska,29-2035,Magnetic Resonance Imaging Technologists,180,32.04,24.89,28.04,32.57,36.55,39.01,"66,640","51,770","58,320","67,750","76,030","81,130",41.5,-100.0
4426,31,Nebraska,29-2040,Emergency Medical Technicians and Paramedics,880,17.07,11.42,13.63,16.44,19.64,23.82,"35,500","23,760","28,360","34,200","40,840","49,540",41.5,-100.0
4427,31,Nebraska,29-2051,Dietetic Technicians,160,15.69,9.58,11.76,14.38,17.84,24.91,"32,630","19,930","24,460","29,920","37,110","51,810",41.5,-100.0
4428,31,Nebraska,29-2052,Pharmacy Technicians,"2,510",16.47,12.56,14.05,16.30,18.57,21.64,"34,260","26,130","29,210","33,910","38,630","45,010",41.5,-100.0
4429,31,Nebraska,29-2053,Psychiatric Technicians,290,14.41,11.62,12.76,14.20,16.53,18.29,"29,970","24,180","26,530","29,540","34,380","38,040",41.5,-100.0
4430,31,Nebraska,29-2055,Surgical Technologists,980,22.80,16.55,19.45,22.70,26.64,29.63,"47,420","34,420","40,460","47,210","55,400","61,620",41.5,-100.0
4431,31,Nebraska,29-2056,Veterinary Technologists and Technicians,560,16.83,11.33,13.44,16.33,19.00,23.93,"35,010","23,560","27,950","33,960","39,520","49,770",41.5,-100.0
4432,31,Nebraska,29-2057,Ophthalmic Medical Technicians,**,17.08,12.74,14.84,16.96,19.16,22.67,"35,520","26,510","30,860","35,280","39,850","47,150",41.5,-100.0
4433,31,Nebraska,29-2061,Licensed Practical and Licensed Vocational Nurses,"5,560",21.37,16.26,18.85,21.43,23.91,27.13,"44,450","33,830","39,200","44,580","49,730","56,430",41.5,-100.0
4434,31,Nebraska,29-2081,"Opticians, Dispensing",640,16.22,12.58,13.74,15.59,18.32,21.71,"33,740","26,160","28,580","32,430","38,100","45,160",41.5,-100.0
4435,31,Nebraska,29-2092,Hearing Aid Specialists,**,21.36,10.47,12.00,14.66,29.37,42.44,"44,420","21,770","24,950","30,500","61,090","88,270",41.5,-100.0
4436,31,Nebraska,29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other","2,180",20.84,13.37,15.86,19.52,24.50,29.75,"43,340","27,800","33,000","40,610","50,960","61,870",41.5,-100.0
4437,31,Nebraska,29-9091,Athletic Trainers,190,*,*,*,*,*,*,"46,290","25,580","35,590","48,230","56,760","62,710",41.5,-100.0
4438,31,Nebraska,29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",190,34.59,13.87,16.73,27.65,45.02,67.89,"71,950","28,850","34,790","57,500","93,640","141,220",41.5,-100.0
4439,31,Nebraska,31-1120,Home Health and Personal Care Aides,"13,090",12.85,9.92,10.83,12.39,14.35,16.76,"26,730","20,630","22,530","25,770","29,850","34,870",41.5,-100.0
4440,31,Nebraska,31-1131,Nursing Assistants,"13,720",14.38,11.32,12.70,14.03,15.52,18.18,"29,920","23,550","26,410","29,180","32,280","37,810",41.5,-100.0
4441,31,Nebraska,31-1133,Psychiatric Aides,370,18.02,15.63,16.91,18.24,19.64,20.59,"37,480","32,510","35,160","37,930","40,850","42,840",41.5,-100.0
4442,31,Nebraska,31-2011,Occupational Therapy Assistants,150,25.56,17.72,20.91,24.59,30.45,35.58,"53,160","36,860","43,490","51,140","63,330","74,010",41.5,-100.0
4443,31,Nebraska,31-2012,Occupational Therapy Aides,200,13.79,9.63,11.11,13.31,15.07,18.59,"28,680","20,020","23,110","27,690","31,360","38,670",41.5,-100.0
4444,31,Nebraska,31-2021,Physical Therapist Assistants,650,23.79,14.77,19.82,24.24,28.72,31.56,"49,480","30,710","41,220","50,420","59,730","65,630",41.5,-100.0
4445,31,Nebraska,31-2022,Physical Therapist Aides,470,14.04,9.95,10.75,12.10,15.75,21.73,"29,210","20,690","22,350","25,170","32,770","45,200",41.5,-100.0
4446,31,Nebraska,31-9011,Massage Therapists,220,25.15,16.12,18.18,26.35,31.23,36.88,"52,320","33,520","37,820","54,810","64,950","76,710",41.5,-100.0
4447,31,Nebraska,31-9091,Dental Assistants,"2,180",19.24,14.04,16.11,18.16,21.41,26.03,"40,010","29,210","33,510","37,770","44,530","54,130",41.5,-100.0
4448,31,Nebraska,31-9092,Medical Assistants,"2,810",16.90,12.52,13.87,16.23,19.23,23.33,"35,140","26,050","28,850","33,760","39,990","48,520",41.5,-100.0
4449,31,Nebraska,31-9093,Medical Equipment Preparers,410,16.89,12.70,13.82,15.90,18.85,23.32,"35,130","26,410","28,740","33,070","39,210","48,510",41.5,-100.0
